ORDER_NUMBER,COMMUNITY_ID,SUPPLIER_ID,SUPPLIER_TYPE,PRODUCT_CODE,PRODUCT_TYPE,LOCALISED_SUBTOTAL
368834,2,52,PREMIUM,GU-102945,MANUAL,197.5
368835,2,4,PREMIUM,210-AZFG,MANUAL,630
368836,2,33,PREMIUM,11885084,MANUAL,65
368837,2,5056,PREMIUM,W1Y44A-UB9U7E,MANUAL,678
368838,2,5056,PREMIUM,W2041A,MANUAL,172.13
368838,2,5056,PREMIUM,W2040A,MANUAL,133
368838,2,5056,PREMIUM,W2042A,MANUAL,172.13
368838,2,5056,PREMIUM,W2043A,MANUAL,172.13
368839,2,3,PREMIUM,25177988,MANUAL,479
368842,2,545,PREMIUM,EcoTech Corner Workstation 1800mm x 1800mm x 750mm,MANUAL,6986
368842,2,545,PREMIUM,"Freight to SOUTHPORT, including assembly, placemen",MANUAL,1050
368843,2,33,PREMIUM,10787018,MANUAL,452.36
368844,2,3,PREMIUM,87074512,MANUAL,41.28
368844,2,3,PREMIUM,25098996,MANUAL,7.95
368844,2,3,PREMIUM,10000518,MANUAL,50.6
368844,2,3,PREMIUM,86541607,MANUAL,21.6
368845,2,3244,PREMIUM,62724,MANUAL,15
368845,2,3244,PREMIUM,62725,MANUAL,5
368845,2,3244,PREMIUM,62726,MANUAL,230
368846,2,63,PREMIUM,LAM0011,MANUAL,48.68
368846,2,63,PREMIUM,GLU0020,MANUAL,7.56
368847,2,3,PREMIUM,25009023,MANUAL,248
368847,2,3,PREMIUM,25154366,MANUAL,159
368848,2,3,PREMIUM,86621588,MANUAL,13.65
368848,2,3,PREMIUM,87215032,MANUAL,3.91
368848,2,3,PREMIUM,18827522,MANUAL,67.1
368848,2,3,PREMIUM,86713671,MANUAL,9.72
368848,2,3,PREMIUM,25093015,MANUAL,5.38
368848,2,3,PREMIUM,86716342,MANUAL,7.65
368849,2,3,PREMIUM,18901766,MANUAL,253.94
VGL44844,40,L504,LITE,visa100423,MANUAL,764.82
227972,113,2118,PREMIUM,PAPE9581,ROUNDTRIP,81.15
227972,113,2118,PREMIUM,PAPE9238,ROUNDTRIP,28.64
227972,113,2118,PREMIUM,POST1610,ROUNDTRIP,37.51
227972,113,2118,PREMIUM,ADHE6000,ROUNDTRIP,3.34
CDC18154,2170,2782,PREMIUM,cdc3883,MANUAL,109.9
CDC18154,2170,2782,PREMIUM,cdc3884,MANUAL,99.9
CDC18154,2170,2782,PREMIUM,cdc3885,MANUAL,69.94
CDC18154,2170,2782,PREMIUM,cdc3886,MANUAL,59.95
227973,113,1805,REGISTERED,UTAS257293,MANUAL,195.5
227974,113,1203,PREMIUM,50322,COMMUNITY,323.76
VGL44845,40,L17894,LITE,visa100433,MANUAL,26291.95
VGL44845,40,L17894,LITE,visa100434,MANUAL,5120.09
PU121728,41,L25875,LITE,CSU252887,MANUAL,5000
VGL44846,40,L351,LITE,visa100419,MANUAL,150
VGL44846,40,L351,LITE,visa100421,MANUAL,180
VGL44847,40,L289,LITE,visa100374,MANUAL,1410
VGL44848,40,L383,LITE,visa100316,MANUAL,6967.4
VGL44849,40,4417,REGISTERED,visa100350,MANUAL,406.5
VGL44850,40,L383,LITE,visa100318,MANUAL,14125.4
U114973,5802,L23954,LITE,BAL-SERV1,MANUAL,294
U114973,5802,L23954,LITE,BAL-CALLOUT,MANUAL,230
VGL44851,40,3770,REGISTERED,visa100435,RETROFIT_RELEASE_ORDER,870.9
VGL44852,40,L417,LITE,visa100417,MANUAL,177.57
PU121729,41,2118,PREMIUM,BALL1576,ROUNDTRIP,16.87
PU121729,41,2118,PREMIUM,BALL1584,ROUNDTRIP,13.6
PU121729,41,2118,PREMIUM,BALL1580,ROUNDTRIP,6.8
PU121729,41,2118,PREMIUM,COFF1180,ROUNDTRIP,116.89
PU121729,41,2118,PREMIUM,HIGH8419,ROUNDTRIP,7.92
PU121729,41,2118,PREMIUM,HIGH8421,ROUNDTRIP,7.6
PU121729,41,2118,PREMIUM,HIGH8420,ROUNDTRIP,7.6
PU121729,41,2118,PREMIUM,MARK3355,ROUNDTRIP,11.14
PU121729,41,2118,PREMIUM,MARK3945,ROUNDTRIP,12.46
PU121729,41,2118,PREMIUM,SCIS1195,ROUNDTRIP,31.92
PU121729,41,2118,PREMIUM,TAPE3540,ROUNDTRIP,13.01
PU121729,41,2118,PREMIUM,ADHE4101,ROUNDTRIP,16.14
PU121729,41,2118,PREMIUM,ADHE6000,ROUNDTRIP,5.18
PU121729,41,2118,PREMIUM,POST6540,ROUNDTRIP,12.27
PU121729,41,2118,PREMIUM,POST6700,ROUNDTRIP,11.97
PU121729,41,2118,PREMIUM,STAP1083,ROUNDTRIP,39.96
PU121729,41,2118,PREMIUM,STAP4006,ROUNDTRIP,1.86
PU121729,41,2118,PREMIUM,CUPS1601,ROUNDTRIP,145.03
PU121729,41,2118,PREMIUM,CUPS1701,ROUNDTRIP,148.89
PU121729,41,2118,PREMIUM,STIR8010,ROUNDTRIP,18.2
PU121729,41,2118,PREMIUM,CUTL8714,ROUNDTRIP,91.74
PU121729,41,2118,PREMIUM,PLAT1227,ROUNDTRIP,72.41
PU121729,41,2118,PREMIUM,CONF1170,ROUNDTRIP,18.21
PU121729,41,2118,PREMIUM,CONF2060,ROUNDTRIP,16.7
PU121729,41,2118,PREMIUM,PAPE7946,ROUNDTRIP,50.58
227975,113,811,REGISTERED,AC11718,MANUAL,79.04
227976,113,879,REGISTERED,UTAS257300,MANUAL,315.7
VGL44853,40,6032,REGISTERED,visa99562,RETROFIT_RELEASE_ORDER,2178
227977,113,L25547,LITE,-,RETROFIT_RELEASE_ORDER,1960
227978,113,848,REGISTERED,UTAS257259,RETROFIT_RELEASE_ORDER,38
227978,113,848,REGISTERED,UTAS257260,RETROFIT_RELEASE_ORDER,38
227979,113,848,REGISTERED,UTAS257257,RETROFIT_RELEASE_ORDER,30
227979,113,848,REGISTERED,UTAS257258,RETROFIT_RELEASE_ORDER,30
227980,113,848,REGISTERED,UTAS257240,RETROFIT_RELEASE_ORDER,48
227980,113,848,REGISTERED,UTAS257241,RETROFIT_RELEASE_ORDER,48
227982,113,1779,REGISTERED,220729,MANUAL,12630.19
227983,113,5285,REGISTERED,220697,MANUAL,10800
227984,113,L15360,LITE,UTAS257304,MANUAL,600
227985,113,L15360,LITE,UTAS257306,MANUAL,300
CDC18155,2170,14,PREMIUM,GB-IMP004,ROUNDTRIP,71.56
CDC18156,2170,16,PREMIUM,U4072,COMMUNITY,50
227986,113,1680,REGISTERED,UTAS257309,MANUAL,76.87
PU121730,41,L5100,LITE,CSU274368,MANUAL,295
VGL44854,40,L383,LITE,visa100319,MANUAL,14125.4
VGL44855,40,5697,REGISTERED,visa100313,MANUAL,24376.52
VGL44855,40,5697,REGISTERED,visa100315,MANUAL,6311.06
VGL44856,40,L131,LITE,visa100271,MANUAL,310
VGL44857,40,L131,LITE,visa100265,MANUAL,335
VGL44858,40,L383,LITE,visa100317,MANUAL,6967.4
VGL44859,40,L131,LITE,visa100275,MANUAL,425
VGL44860,40,6071,REGISTERED,visa100380,MANUAL,453.11
VGL44861,40,L220,LITE,visa100295,MANUAL,5709.09
VGL44862,40,3659,REGISTERED,visa98672,MANUAL,1283.6
VGL44863,40,3659,REGISTERED,visa98672,MANUAL,490.15
VGL44864,40,3659,REGISTERED,visa98672,MANUAL,692.12
227987,113,2134,REGISTERED,UTAS257311,MANUAL,288.02
VGL44865,40,3659,REGISTERED,visa98672,MANUAL,202.35
VGL44866,40,3659,REGISTERED,visa98672,MANUAL,232
VGL44867,40,3659,REGISTERED,visa98672,MANUAL,729.3
VGL44868,40,3659,REGISTERED,visa98672,MANUAL,137
VGL44869,40,3659,REGISTERED,visa98672,MANUAL,127.5
VGL44870,40,3659,REGISTERED,visa98672,MANUAL,170
VGL44871,40,3659,REGISTERED,visa98672,MANUAL,100
VGL44872,40,3659,REGISTERED,visa98672,MANUAL,185
VGL44873,40,3659,REGISTERED,visa98672,MANUAL,309.35
VGL44874,40,5776,REGISTERED,visa100255,MANUAL,2084
VGL44875,40,6071,REGISTERED,visa100386,MANUAL,3175.65
VGL44876,40,3659,REGISTERED,visa98672,MANUAL,130
VGL44877,40,L133,LITE,visa100298,RETROFIT_RELEASE_ORDER,52
227988,113,932,REGISTERED,UTAS256395,QUOTE,2100
PU121731,41,L27893,LITE,CSU274370,MANUAL,300
227989,113,1557,REGISTERED,-,RETROFIT_RELEASE_ORDER,53.25
227990,113,L11257,LITE,UTAS254775,MANUAL,92.55
227991,113,1840,REGISTERED,221000,MANUAL,400
227992,113,1889,REGISTERED,220997,MANUAL,60
227993,113,L25547,LITE,220916,MANUAL,180
CDC18157,2170,13,PREMIUM,60501100,COMMUNITY,101.98
CDC18158,2170,15,PREMIUM,602286WA,COMMUNITY,1393.64
PU121732,41,339,REGISTERED,SY500001,MANUAL,975
PU121732,41,339,REGISTERED,SY500002,MANUAL,930
227994,113,693,PREMIUM,SUV,COMMUNITY,130.7
227994,113,693,PREMIUM,SUV,COMMUNITY,65.35
227994,113,693,PREMIUM,SUV,COMMUNITY,196.05
227994,113,693,PREMIUM,SUV,COMMUNITY,130.7
227995,113,1840,REGISTERED,221001,MANUAL,5980
227996,113,L25415,LITE,UTAS257298,MANUAL,1500
227997,113,L25518,LITE,UTAS257295,MANUAL,5000
227998,113,L24586,LITE,220690,MANUAL,11137
227999,113,901,REGISTERED,220998,MANUAL,400
228000,113,1840,REGISTERED,220993,MANUAL,200
228001,113,4724,PREMIUM,M0267L,COMMUNITY,397.8
228001,113,4724,PREMIUM,N0440S,COMMUNITY,87.21
228002,113,1386,REGISTERED,135972,MANUAL,5998.2
228002,113,1386,REGISTERED,139668,MANUAL,8636.36
228002,113,1386,REGISTERED,125441,MANUAL,1709.1
228002,113,1386,REGISTERED,121370,MANUAL,109.08
228002,113,1386,REGISTERED,142843,MANUAL,1022.73
PU121733,41,L1702,LITE,CSU274375,MANUAL,238991.6
228003,113,4724,PREMIUM,C3040H,COMMUNITY,517.14
PU121734,41,14,PREMIUM,A-VP-A3-L5,COMMUNITY,16.87
PU121734,41,14,PREMIUM,P-VP-A3-40CU,COMMUNITY,14.45
228004,113,1649,REGISTERED,UTAS257112,MANUAL,19692.2
PU121735,41,L1044,LITE,CSU274309,MANUAL,1273.85
122451,11,14,PREMIUM,S1204012,COMMUNITY,20.24
122451,11,14,PREMIUM,S1204016,COMMUNITY,15.18
122451,11,14,PREMIUM,AA-1101,COMMUNITY,30.57
122451,11,14,PREMIUM,GC-GRADUNIXA3,COMMUNITY,228.15
122451,11,14,PREMIUM,KY-282282,COMMUNITY,66.7
122451,11,14,PREMIUM,TM-2382C,COMMUNITY,50.86
122451,11,14,PREMIUM,TM-2382M,COMMUNITY,50.86
122451,11,14,PREMIUM,TM-2382SF,COMMUNITY,50.86
122452,11,13,PREMIUM,60603033,COMMUNITY,306.48
228005,113,3277,REGISTERED,UTAS257302,MANUAL,692
U114974,5802,L24048,LITE,Rch Collection Point,MANUAL,52.4
CDC18159,2170,13,PREMIUM,66400,COMMUNITY,94.6
U114975,5802,L24048,LITE,Collection Charge Level,MANUAL,26.2
122453,11,14,PREMIUM,HS-104002,ROUNDTRIP,58.18
122454,11,14,PREMIUM,FA-MUP10LTR,ROUNDTRIP,31.48
122454,11,14,PREMIUM,GL-A71275,ROUNDTRIP,43.14
122454,11,14,PREMIUM,RO-GPTC15,ROUNDTRIP,30.46
122454,11,14,PREMIUM,HS-9884944,ROUNDTRIP,62.37
122454,11,14,PREMIUM,RO-PPBX15,ROUNDTRIP,15.9
122454,11,14,PREMIUM,HS-104002,ROUNDTRIP,19.39
122454,11,14,PREMIUM,SP-4090-100,ROUNDTRIP,95.27
122454,11,14,PREMIUM,TM-71450,ROUNDTRIP,84.07
122454,11,14,PREMIUM,HS-5701234,ROUNDTRIP,59.94
122454,11,14,PREMIUM,ESP-056660,ROUNDTRIP,39.53
122454,11,14,PREMIUM,PRE-6203,ROUNDTRIP,74.65
122454,11,14,PREMIUM,GC-GAENIALUNIBW,ROUNDTRIP,48.03
122454,11,14,PREMIUM,HS-9006155,ROUNDTRIP,31.02
122454,11,14,PREMIUM,HSD-9792227,ROUNDTRIP,48.54
122454,11,14,PREMIUM,JJ-M53407N,ROUNDTRIP,84.78
122454,11,14,PREMIUM,HSD-9770362,ROUNDTRIP,95.7
122454,11,14,PREMIUM,HSD-9770363,ROUNDTRIP,95.7
122454,11,14,PREMIUM,HS-9883767,ROUNDTRIP,62.7
122454,11,14,PREMIUM,HSD-9796095,ROUNDTRIP,95.7
122454,11,14,PREMIUM,HS-BB1001,ROUNDTRIP,72.39
122454,11,14,PREMIUM,RO-210100,ROUNDTRIP,27.53
122454,11,14,PREMIUM,HS-900-1878,ROUNDTRIP,33.35
122454,11,14,PREMIUM,TM-1250,ROUNDTRIP,27.69
122454,11,14,PREMIUM,M-780352,ROUNDTRIP,115.2
122454,11,14,PREMIUM,HS-988-2733,ROUNDTRIP,43.2
122454,11,14,PREMIUM,CG-1225477,ROUNDTRIP,45.9
228007,113,962,REGISTERED,220764,MANUAL,1600
228008,113,4,PREMIUM,BHC:1032212438685,COMMUNITY,500
122457,11,14,PREMIUM,SD-8100060,COMMUNITY,61.31
122457,11,14,PREMIUM,SD-8100046,COMMUNITY,52.57
122457,11,14,PREMIUM,AIR-73248-1,COMMUNITY,35.31
122457,11,14,PREMIUM,RO-390035,COMMUNITY,115.78
122457,11,14,PREMIUM,JJ-M50405,COMMUNITY,14.99
122457,11,14,PREMIUM,ULT-0137,COMMUNITY,39.16
122457,11,14,PREMIUM,ULT-0136,COMMUNITY,34.24
122457,11,14,PREMIUM,ULT-0131,COMMUNITY,35.96
122457,11,14,PREMIUM,RO-462025,COMMUNITY,56.67
122457,11,14,PREMIUM,WD-HAL01805F,COMMUNITY,58.72
122457,11,14,PREMIUM,HS-9884944,COMMUNITY,62.37
122457,11,14,PREMIUM,HS-0200020,COMMUNITY,24
122457,11,14,PREMIUM,HS-0200005,COMMUNITY,26.82
122457,11,14,PREMIUM,SD-8100116,COMMUNITY,37.6
122457,11,14,PREMIUM,TM-2382C,COMMUNITY,50.86
122457,11,14,PREMIUM,HS-9882876,COMMUNITY,10.05
122457,11,14,PREMIUM,GC-FUJI7CAP,COMMUNITY,121.79
122457,11,14,PREMIUM,GC-FUJILCCAPA3,COMMUNITY,175.05
122457,11,14,PREMIUM,MB-291542,COMMUNITY,20.19
122457,11,14,PREMIUM,HS-9000739,COMMUNITY,12.55
122457,11,14,PREMIUM,HS-NWIPESR,COMMUNITY,42.48
122457,11,14,PREMIUM,HS-9006157,ROUNDTRIP,32.34
122457,11,14,PREMIUM,GK-L240-574,COMMUNITY,113.36
122457,11,14,PREMIUM,GK-L240-572,COMMUNITY,114.52
122457,11,14,PREMIUM,TM-5915A2B,COMMUNITY,191.92
122457,11,14,PREMIUM,KE-06063,ROUNDTRIP,50.75
122457,11,14,PREMIUM,KE-14128,ROUNDTRIP,50.9
122457,11,14,PREMIUM,KE-06064,ROUNDTRIP,50.75
122457,11,14,PREMIUM,KE-06003,ROUNDTRIP,40.6
122457,11,14,PREMIUM,KE-14127,ROUNDTRIP,40.72
122457,11,14,PREMIUM,HS-9003776,ROUNDTRIP,58.4
122456,11,13,PREMIUM,540311,COMMUNITY,47.42
122456,11,13,PREMIUM,A0410225G0203,COMMUNITY,113.71
122455,11,3,PREMIUM,18917973,COMMUNITY,45.54
228009,113,4,PREMIUM,BHC:1027139168084,COMMUNITY,863.41
VGL44878,40,6024,REGISTERED,visa100442,MANUAL,880
228010,113,4696,REGISTERED,UTAS257324,MANUAL,18460.93
122458,11,14,PREMIUM,HS-5722639,COMMUNITY,50.37
122458,11,14,PREMIUM,TM-71492,COMMUNITY,299.19
122459,11,14,PREMIUM,HSD-9792148,ROUNDTRIP,62.1
228011,113,L27859,LITE,UTAS257287,MANUAL,175
228012,113,5507,REGISTERED,UTAS257144,RETROFIT_RELEASE_ORDER,32.7
PU121736,41,L23406,LITE,CSU274353,MANUAL,60
PU121737,41,L1994,LITE,CSU274366,MANUAL,2000
VGL44879,40,L13563,LITE,visa100439,RETROFIT_RELEASE_ORDER,343321.53
VGL44880,40,L295,LITE,visa100448,MANUAL,112.53
VGL44881,40,L304,LITE,visa100444,MANUAL,336
122460,11,14,PREMIUM,TM-56862,COMMUNITY,164.28
228013,113,805,PREMIUM,UTAS257314,QUOTE,675
228013,113,805,PREMIUM,UTAS257315,QUOTE,3825
228013,113,805,PREMIUM,UTAS257316,QUOTE,5355
228013,113,805,PREMIUM,UTAS257317,QUOTE,5355
228013,113,805,PREMIUM,UTAS257318,QUOTE,8505
228013,113,805,PREMIUM,UTAS257319,QUOTE,234
228013,113,805,PREMIUM,UTAS257320,QUOTE,207
228014,113,805,PREMIUM,UTAS257041,QUOTE,450
228014,113,805,PREMIUM,UTAS257042,QUOTE,3570
228014,113,805,PREMIUM,UTAS257043,QUOTE,2550
228014,113,805,PREMIUM,UTAS257044,QUOTE,3570
228014,113,805,PREMIUM,UTAS257045,QUOTE,5670
228014,113,805,PREMIUM,UTAS257046,QUOTE,228
228014,113,805,PREMIUM,UTAS257047,QUOTE,258
122461,11,14,PREMIUM,TM-71484,ROUNDTRIP,311.14
122461,11,14,PREMIUM,S1204010,ROUNDTRIP,40.48
122461,11,14,PREMIUM,TM-5915A3E,ROUNDTRIP,145.41
122461,11,14,PREMIUM,HSD-9792149,ROUNDTRIP,33.65
122461,11,14,PREMIUM,HSD-9792227,ROUNDTRIP,40.45
122461,11,14,PREMIUM,HS-NWIPESR,COMMUNITY,28.32
122461,11,14,PREMIUM,GC-GUIA2-2PACK,ROUNDTRIP,153.98
122461,11,14,PREMIUM,RO-390035,ROUNDTRIP,57.89
122461,11,14,PREMIUM,TM-1954N,ROUNDTRIP,63.71
122462,11,26,PREMIUM,5068-8511,COMMUNITY,359.76
122462,11,26,PREMIUM,5066-4044,COMMUNITY,333.12
122463,11,14,PREMIUM,HS-102-8981,ROUNDTRIP,41.78
122463,11,14,PREMIUM,JJ-70088,ROUNDTRIP,33.7
122463,11,14,PREMIUM,EC-22480520,ROUNDTRIP,33.21
122463,11,14,PREMIUM,HS-NWIPESR,ROUNDTRIP,49.56
122463,11,14,PREMIUM,JJ-M53407N,ROUNDTRIP,28.26
122463,11,14,PREMIUM,M-NEEDLE30XS,ROUNDTRIP,14.71
122463,11,14,PREMIUM,HSD-9770363,ROUNDTRIP,31.9
122463,11,14,PREMIUM,HS-988-2733,ROUNDTRIP,54
122463,11,14,PREMIUM,HSD-9796094,ROUNDTRIP,95.7
122463,11,14,PREMIUM,KE-060104-1,ROUNDTRIP,26.89
122463,11,14,PREMIUM,HSD-9792149,ROUNDTRIP,6.73
122463,11,14,PREMIUM,HSD-9792227,ROUNDTRIP,40.45
122463,11,14,PREMIUM,HS-0500,ROUNDTRIP,41.87
122463,11,14,PREMIUM,EMS-DV048AMINT,ROUNDTRIP,123.72
122463,11,14,PREMIUM,HS-9006796,ROUNDTRIP,48.21
122463,11,14,PREMIUM,JJ-70088,ROUNDTRIP,67.4
122463,11,14,PREMIUM,RO-462025,ROUNDTRIP,56.67
122463,11,14,PREMIUM,SV-AT1000,ROUNDTRIP,16.74
122463,11,14,PREMIUM,ZH-A71027,ROUNDTRIP,65.83
122463,11,14,PREMIUM,HS-HPH125,ROUNDTRIP,15.62
122463,11,14,PREMIUM,RO-60019322,ROUNDTRIP,14.81
122463,11,14,PREMIUM,HS-9006551,ROUNDTRIP,23.18
122463,11,14,PREMIUM,HS-9882876,COMMUNITY,6.7
122463,11,14,PREMIUM,SP-4036-100,COMMUNITY,166.06
122463,11,14,PREMIUM,SP-4090-100,COMMUNITY,190.55
228015,113,4,PREMIUM,UTAS257321,QUOTE,95
228016,113,1443,REGISTERED,UTAS257126,MANUAL,55000
228018,113,L26530,LITE,UTAS257335,MANUAL,600
228018,113,L26530,LITE,UTAS257336,MANUAL,400
228019,113,693,PREMIUM,Medium Car,COMMUNITY,73.92
122464,11,14,PREMIUM,SP-4036-100,ROUNDTRIP,166.06
228020,113,L27831,LITE,UTAS257334,MANUAL,2000
PU121738,41,L2150,LITE,CSU274381,MANUAL,248.45
122465,11,14,PREMIUM,S1204014,COMMUNITY,20.24
122465,11,14,PREMIUM,WC-SONIDET5LT,ROUNDTRIP,30.29
122465,11,14,PREMIUM,GC-GRADUNIANTAO2,ROUNDTRIP,51.31
122465,11,14,PREMIUM,GC-GRADUNIANTAO3,ROUNDTRIP,102
228021,113,5018,REGISTERED,UTAS257341,MANUAL,1000
228022,113,693,PREMIUM,SUV,COMMUNITY,196.05
100155,5985,3,PREMIUM,18774522,ROUNDTRIP,220.9
100155,5985,3,PREMIUM,10006618,ROUNDTRIP,5.66
100155,5985,3,PREMIUM,10006619,ROUNDTRIP,5.66
100155,5985,3,PREMIUM,18680621,ROUNDTRIP,5.34
100155,5985,3,PREMIUM,11190000,ROUNDTRIP,12.67
VGL44882,40,1211,REGISTERED,visa100360,RETROFIT_RELEASE_ORDER,50
PU121739,41,L2160,LITE,PR000132,MANUAL,1291.2
PU121739,41,L2160,LITE,CSU274203,MANUAL,184.68
PU121739,41,L2160,LITE,CSU274149,MANUAL,35
PU121739,41,L2160,LITE,(Code: JM092),MANUAL,723.9
PU121739,41,L2160,LITE,CSU274151,MANUAL,60
PU121739,41,L2160,LITE,PR001192,MANUAL,539.22
PU121739,41,L2160,LITE,CSU274155,MANUAL,85
PU121739,41,L2160,LITE,PR025941,MANUAL,215.46
PU121739,41,L2160,LITE,PR014590,MANUAL,441.75
PU121739,41,L2160,LITE,CSU274157,MANUAL,85
PU121739,41,L2160,LITE,PR022254,MANUAL,351.5
PU121739,41,L2160,LITE,CSU274159,MANUAL,85
PU121739,41,L2160,LITE,(PR015422,MANUAL,681.6
PU121739,41,L2160,LITE,CSU274161,MANUAL,20
PU121739,41,L2160,LITE,CSU274163,MANUAL,249
228023,113,693,PREMIUM,SUV,COMMUNITY,65.35
228024,113,999,PREMIUM,Alan Bray Room Hire,COMMUNITY,120
228024,113,999,PREMIUM,Lunch Only from $25pp,COMMUNITY,360
228025,113,1626,PREMIUM,Resident Meal Cards,COMMUNITY,200
U114976,5802,3,PREMIUM,25130163,ROUNDTRIP,154.98
U114977,5802,L24023,LITE,7008752,MANUAL,857.5
228026,113,1680,REGISTERED,ROP060,MANUAL,386.18
U114978,5802,1506,PREMIUM,5702721000,MANUAL,225.82
U114979,5802,7,PREMIUM,15240096,ROUNDTRIP,20.32
122466,11,3,PREMIUM,87215031,ROUNDTRIP,8.37
122466,11,3,PREMIUM,86760467,ROUNDTRIP,25.5
122466,11,3,PREMIUM,10003777,ROUNDTRIP,33.24
PU121740,41,2118,PREMIUM,TOWL3342,ROUNDTRIP,81.72
PU121740,41,2118,PREMIUM,CLEA7224,ROUNDTRIP,9.74
PU121740,41,2118,PREMIUM,CLIP6510,ROUNDTRIP,8.35
PU121740,41,2118,PREMIUM,CLIP6520,ROUNDTRIP,11.6
PU121740,41,2118,PREMIUM,BALL0295,ROUNDTRIP,13.44
PU121740,41,2118,PREMIUM,BALL0296,ROUNDTRIP,13.44
PU121740,41,2118,PREMIUM,BALL0297,ROUNDTRIP,6.72
PU121740,41,2118,PREMIUM,PAPE7970,ROUNDTRIP,74.85
PU121740,41,2118,PREMIUM,TISS1240,ROUNDTRIP,38.88
100156,5985,3,PREMIUM,86762448,ROUNDTRIP,31.5
100156,5985,3,PREMIUM,25072396,ROUNDTRIP,4.4
100156,5985,3,PREMIUM,18932507,ROUNDTRIP,4.6
100156,5985,3,PREMIUM,18999145,ROUNDTRIP,23.4
100156,5985,3,PREMIUM,86572172,ROUNDTRIP,106.56
100156,5985,3,PREMIUM,87261399,ROUNDTRIP,23.2
100156,5985,3,PREMIUM,87215301,ROUNDTRIP,22.05
100156,5985,3,PREMIUM,86762449,ROUNDTRIP,12
228027,113,4779,REGISTERED,UTAS257344,MANUAL,2500
U114980,5802,1632,PREMIUM,M5005,ROUNDTRIP,230
U114980,5802,1632,PREMIUM,U1511,ROUNDTRIP,37.84
U114981,5802,609,REGISTERED,HY-A0248,MANUAL,177
U114981,5802,609,REGISTERED,HY-A0089,MANUAL,0
U114981,5802,609,REGISTERED,HY-B1002,MANUAL,0
U114981,5802,609,REGISTERED,HY-B1350,MANUAL,0
228028,113,2134,REGISTERED,-,RETROFIT_RELEASE_ORDER,250.4
228030,113,4941,REGISTERED,220972,MANUAL,700
122467,11,14,PREMIUM,WA-STA-5050-305,ROUNDTRIP,165.53
122467,11,14,PREMIUM,OB-13242890,ROUNDTRIP,21.05
122467,11,14,PREMIUM,KE-060104-1,COMMUNITY,26.89
122467,11,14,PREMIUM,ULT-0406,ROUNDTRIP,64.8
228031,113,20,PREMIUM,UTAS256941,RETROFIT_RELEASE_ORDER,73.89
228031,113,20,PREMIUM,UTAS256942,RETROFIT_RELEASE_ORDER,71.32
228032,113,2319,REGISTERED,UTAS256972,MANUAL,600
228033,113,2319,REGISTERED,UTAS256974,MANUAL,600
228034,113,2319,REGISTERED,UTAS256970,MANUAL,900
228035,113,1628,PREMIUM,Apple iPhone 13 Pro Max,COMMUNITY,1791.72
228036,113,2319,REGISTERED,UTAS256968,MANUAL,900
228037,113,3810,REGISTERED,UTAS257348,MANUAL,644.08
PU121741,41,L20793,LITE,CSU274297,MANUAL,571.19
PU121742,41,132,REGISTERED,CSU274254,MANUAL,209.8
PU121742,41,132,REGISTERED,CSU274256,MANUAL,99.16
PU121742,41,132,REGISTERED,CSU274258,MANUAL,341.96
PU121742,41,132,REGISTERED,CSU274260,MANUAL,227.9
PU121742,41,132,REGISTERED,CSU274262,MANUAL,135.99
PU121742,41,132,REGISTERED,CSU274264,MANUAL,64.74
PU121742,41,132,REGISTERED,CSU274266,MANUAL,165.8
PU121742,41,132,REGISTERED,CSU274268,MANUAL,391.96
PU121742,41,132,REGISTERED,CSU274270,MANUAL,173.58
PU121742,41,132,REGISTERED,CSU274272,MANUAL,22.29
PU121742,41,132,REGISTERED,CSU274274,MANUAL,187.45
PU121742,41,132,REGISTERED,CSU274276,MANUAL,44.49
PU121742,41,132,REGISTERED,CSU274278,MANUAL,52.47
PU121742,41,132,REGISTERED,CSU274280,MANUAL,27.79
PU121742,41,132,REGISTERED,CSU274282,MANUAL,346.47
PU121742,41,132,REGISTERED,CSU274284,MANUAL,28.79
PU121742,41,132,REGISTERED,CSU274286,MANUAL,55.79
PU121743,41,132,REGISTERED,CSU274232,MANUAL,184.74
PU121743,41,132,REGISTERED,CSU274234,MANUAL,6.99
PU121743,41,132,REGISTERED,CSU274236,MANUAL,16.4
PU121743,41,132,REGISTERED,CSU274238,MANUAL,14.1
PU121743,41,132,REGISTERED,CSU274240,MANUAL,63.95
PU121743,41,132,REGISTERED,CSU274242,MANUAL,194.58
PU121743,41,132,REGISTERED,CSU274244,MANUAL,261.48
PU121743,41,132,REGISTERED,CSU274246,MANUAL,47.79
PU121743,41,132,REGISTERED,CSU274248,MANUAL,77.37
PU121743,41,132,REGISTERED,CSU274250,MANUAL,12.95
PU121744,41,L2008,LITE,CSU274167,MANUAL,6000
PU121744,41,L2008,LITE,CSU274170,MANUAL,1500
U114982,5802,L24350,LITE,582/505 Short Physiotherapy Consultation,MANUAL,120
U114983,5802,L24350,LITE,582/505 Long Physiotherapy Consultation,MANUAL,350
228038,113,956,REGISTERED,312,MANUAL,545.75
228038,113,956,REGISTERED,272,MANUAL,147.5
228038,113,956,REGISTERED,675,MANUAL,73.75
228038,113,956,REGISTERED,299,MANUAL,87.6
228039,113,L27874,LITE,UTAS257363,MANUAL,721.82
100157,5985,3,PREMIUM,18774522,ROUNDTRIP,110.45
